pop,ssp,ploidy,type,family,garden,year,grwvol_m,MAT ,MWMT ,MCMT ,TD ,MAP ,MSP ,AHM ,SHM ,DD0 ,DD5 ,DDL18 ,DDG18 ,NFFD ,bFFP ,eFFP ,FFP ,PAS ,EMT ,EXT ,MAR ,Eref ,CMD ,RH ,PPT_wt ,PPT_sp ,PPT_sm ,PPT_at ,DD0_wt ,DD5_sm 
CAT-1,tridentata,2x,t2x,CAT-1-4,Majors,y11,0.385612225,10,22,-0.7,22.7,221,64,90.3,342.4,223,2394,3224,305,202,140,271,131,23,-30.7,41.6,16.5,1112,948,48,81,51,33,56,183,1400
CAT-2,tridentata,2x,t2x,CAT-2-2,Orchard,y12,0.381790969,8.5,19.8,-1,20.8,289,67,64.2,294.7,267,1992,3605,164,174,152,262,110,46,-33.3,39.2,19.4,1090,887,45,124,65,39,60,206,1214
UTT-2,tridentata,2x,t2x,UTT-2-7,Orchard,y11,0.381776589,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTW-1,wyomingensis,4x,w4x,UTW-1-4,Ephraim,y11,0.381684658,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
ORT-2,tridentata,2x,t2x,ORT-2-1,Orchard,y11,0.380896566,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
UTW-1,wyomingensis,4x,w4x,UTW-1-6,Majors,y12,0.378435314,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
NVW-1,tridentata,2x,t2x,NVW-1-8,Orchard,y11,0.378215963,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
MTW-2,wyomingensis,4x,w4x,MTW-2-3,Ephraim,y11,0.37596015,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
ORT-1,tridentata,2x,t2x,ORT-1-3,Ephraim,y11,0.375581255,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
IDT-1,tridentata,2x,t2x,IDT-1-6,Orchard,y11,0.374154352,9.9,23.1,-2.4,25.5,265,68,75.4,341.2,285,2492,3310,390,215,129,275,146,38,-29.5,41.5,15.9,1037,851,53,94,71,30,70,243,1488
NVW-1,tridentata,2x,t2x,NVW-1-7,Orchard,y11,0.373490249,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
WYW-1,wyomingensis,4x,w4x,WYW-1-1,Majors,y12,0.373075821,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1355,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
MTW-2,wyomingensis,4x,w4x,MTW-2-9,Ephraim,y11,0.373068886,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
AZT-1,wyomingensis,4x,t4x,AZT-1-3,Orchard,y11,0.372188065,9.9,21.8,-1,22.8,340,137,58.4,159.6,239,2393,3259,304,198,142,280,138,30,-32,38.4,18.2,1150,870,48,90,75,95,80,196,1398
UTW-1,wyomingensis,4x,w4x,UTW-1-3,Ephraim,y11,0.367053173,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
IDW-3,wyomingensis,4x,w4x,IDW-3-10,Orchard,y11,0.366118276,10.2,22.6,-1.7,24.2,271,82,74.4,274.1,243,2497,3192,364,226,125,278,152,28,-27.8,40.8,15.7,1012,808,55,84,79,43,65,208,1455
NVT-2,tridentata,2x,t2x,NVT-2-5,Orchard,y12,0.36574008,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
ORW-1,wyomingensis,4x,w4x,ORW-1-2,Ephraim,y12,0.365686763,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
UTW-2,wyomingensis,4x,w4x,UTW-2-5,Ephraim,y11,0.365638877,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
NVT-1,tridentata,2x,t2x,NVT-1-3,Orchard,y11,0.365540453,8.9,21.3,-1.8,23.1,265,108,71.1,197.9,289,2138,3558,243,171,150,259,109,29,-34.5,40.6,17.3,1111,888,44,68,82,59,57,233,1320
WAW-1,wyomingensis,4x,t4x,WAW-3-4,Majors,y12,0.364985856,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
AZT-1,wyomingensis,4x,t4x,AZT-1-3,Orchard,y12,0.364603377,9.9,21.8,-1,22.8,340,137,58.4,159.6,239,2393,3259,304,198,142,280,138,30,-32,38.4,18.2,1150,870,48,90,75,95,80,196,1398
UTV-2,wyomingensis,4x,w4x,UTV-2-9,Majors,y12,0.363420653,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
NVT-2,tridentata,2x,t2x,NVT-2-7,Orchard,y12,0.3633948,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
ORT-1,tridentata,2x,t2x,ORT-1-9,Orchard,y11,0.362325146,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
MTW-2,wyomingensis,4x,w4x,MTW-2-4,Majors,y12,0.361678885,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
COT-1,tridentata,2x,t2x,COT-1-6,Orchard,y12,0.359436703,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
ORW-2,tridentata,2x,t2x,ORW-2-3,Orchard,y11,0.359205459,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
IDW-1,wyomingensis,4x,w4x,IDW-1-4,Orchard,y11,0.358192306,9.9,23.1,-2.4,25.5,269,68,73.9,337.6,289,2481,3326,387,214,129,275,146,40,-29.6,41.5,16,1035,847,53,96,72,30,71,246,1484
AZW-1,wyomingensis,4x,t4x,AZW-1-2,Orchard,y11,0.357483395,9.9,21.2,-0.6,21.8,291,146,68.4,145.5,222,2367,3227,282,191,148,279,131,19,-32.7,39,18.4,1208,938,45,64,48,103,76,182,1367
COT-1,tridentata,2x,t2x,COT-1-7,Orchard,y12,0.357069611,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
WAT-2,wyomingensis,4x,t4x,WAT-2-7,Ephraim,y11,0.356391145,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
CAT-2,tridentata,2x,t2x,CAT-2-2,Orchard,y11,0.356056048,8.5,19.8,-1,20.8,289,67,64.2,294.7,267,1992,3605,164,174,152,262,110,46,-33.3,39.2,19.4,1090,887,45,124,65,39,60,206,1214
IDT-2,tridentata,2x,t2x,IDT-2-8,Orchard,y12,0.35547647,9.9,22.8,-2.3,25.1,279,68,71.1,334,276,2452,3316,371,217,132,277,145,39,-29.1,41.6,15.7,1022,824,54,102,86,30,62,235,1468
WAT-1,tridentata,2x,t2x,WAT-1-10,Majors,y12,0.354367737,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
ORW-2,tridentata,2x,t2x,ORW-2-6,Ephraim,y11,0.35337294,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
UTW-2,wyomingensis,4x,w4x,UTW-2-3,Ephraim,y11,0.353180831,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
MTW-3,wyomingensis,4x,w4x,MTW-3-10,Ephraim,y11,0.350683246,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
UTV-2,wyomingensis,4x,w4x,UTV-2-6,Ephraim,y11,0.350170771,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
MTW-3,wyomingensis,4x,w4x,MTW-3-1,Majors,y12,0.349174582,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
IDT-2,tridentata,2x,t2x,IDT-2-3,Orchard,y11,0.347760052,9.9,22.8,-2.3,25.1,279,68,71.1,334,276,2452,3316,371,217,132,277,145,39,-29.1,41.6,15.7,1022,824,54,102,86,30,62,235,1468
UTW-2,wyomingensis,4x,w4x,UTW-2-2,Ephraim,y11,0.347572575,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
NMT-1,wyomingensis,4x,t4x,NMT-1-6,Orchard,y11,0.347465576,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
NMT-2,wyomingensis,4x,t4x,NMT-2-10,Orchard,y12,0.346904546,9.7,22.1,-2.4,24.5,255,146,77.1,150.7,308,2440,3362,330,187,140,276,136,17,-35.4,39.1,18.9,1195,962,44,33,46,103,73,260,1435
ORT-3,tridentata,2x,t2x,ORT-3-1,Ephraim,y11,0.346434805,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
AZT-1,wyomingensis,4x,t4x,AZT-1-6,Majors,y12,0.344870763,9.9,21.8,-1,22.8,340,137,58.4,159.6,239,2393,3259,304,198,142,280,138,30,-32,38.4,18.2,1150,870,48,90,75,95,80,196,1398
IDW-1,wyomingensis,4x,w4x,IDW-1-6,Ephraim,y11,0.343552697,9.9,23.1,-2.4,25.5,269,68,73.9,337.6,289,2481,3326,387,214,129,275,146,40,-29.6,41.5,16,1035,847,53,96,72,30,71,246,1484
WAW-1,wyomingensis,4x,t4x,WAW-1-4,Orchard,y11,0.343285235,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
NMT-1,wyomingensis,4x,t4x,NMT-1-9,Orchard,y12,0.342478876,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
WYW-1,wyomingensis,4x,w4x,WYW-1-1,Ephraim,y12,0.341396675,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1355,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
COW-2,wyomingensis,4x,w4x,COW-2-5,Ephraim,y11,0.341370863,7.5,21.7,-6.6,28.3,297,134,59,161.8,616,2190,4070,266,177,140,266,125,56,-38.6,39.5,17,1003,757,47,50,85,72,89,518,1363
NVT-1,tridentata,2x,t2x,NVT-1-3,Orchard,y12,0.338524809,8.9,21.3,-1.8,23.1,265,108,71.1,197.9,289,2138,3558,243,171,150,259,109,29,-34.5,40.6,17.3,1111,888,44,68,82,59,57,233,1320
MTW-3,wyomingensis,4x,w4x,MTW-3-6,Ephraim,y12,0.335122058,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
NVT-1,tridentata,2x,t2x,NVT-1-7,Orchard,y11,0.335006221,8.9,21.3,-1.8,23.1,265,108,71.1,197.9,289,2138,3558,243,171,150,259,109,29,-34.5,40.6,17.3,1111,888,44,68,82,59,57,233,1320
ORT-3,tridentata,2x,t2x,ORT-3-4,Orchard,y12,0.334205069,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
IDW-3,wyomingensis,4x,w4x,IDW-3-4,Orchard,y11,0.333495353,10.2,22.6,-1.7,24.2,271,82,74.4,274.1,243,2497,3192,364,226,125,278,152,28,-27.8,40.8,15.7,1012,808,55,84,79,43,65,208,1455
NVW-1,tridentata,2x,t2x,NVW-1-8,Ephraim,y11,0.33321847,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
WAW-1,wyomingensis,4x,t4x,WAW-1-3,Orchard,y11,0.333025681,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
NMT-2,wyomingensis,4x,t4x,NMT-2-4,Ephraim,y12,0.332554969,9.7,22.1,-2.4,24.5,255,146,77.1,150.7,308,2440,3362,330,187,140,276,136,17,-35.4,39.1,18.9,1195,962,44,33,46,103,73,260,1435
MTW-1,wyomingensis,4x,w4x,MTW-1-6,Ephraim,y11,0.331063753,7.1,22.4,-7.9,30.2,365,232,46.8,96.7,749,2209,4269,316,177,135,265,129,51,-39.9,41.8,14.3,850,540,49,38,118,134,76,615,1419
UTW-1,wyomingensis,4x,w4x,UTW-1-1,Majors,y12,0.33102497,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
MTW-2,wyomingensis,4x,w4x,MTW-2-5,Ephraim,y11,0.330068542,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
ORT-2,tridentata,2x,t2x,ORT-2-2,Orchard,y12,0.329924079,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
IDT-2,tridentata,2x,t2x,IDT-2-7,Orchard,y11,0.329566683,9.9,22.8,-2.3,25.1,279,68,71.1,334,276,2452,3316,371,217,132,277,145,39,-29.1,41.6,15.7,1022,824,54,102,86,30,62,235,1468
AZW-1,wyomingensis,4x,t4x,AZW-1-5,Ephraim,y11,0.328657868,9.9,21.2,-0.6,21.8,291,146,68.4,145.5,222,2367,3227,282,191,148,279,131,19,-32.7,39,18.4,1208,938,45,64,48,103,76,182,1367
ORT-3,tridentata,2x,t2x,ORT-3-2,Ephraim,y12,0.326880232,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
MTW-2,wyomingensis,4x,w4x,MTW-2-5,Orchard,y11,0.326878487,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
UTT-2,tridentata,2x,t2x,UTT-2-4,Orchard,y11,0.326271299,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
UTW-2,wyomingensis,4x,w4x,UTW-2-8,Ephraim,y11,0.325923047,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
WAT-1,tridentata,2x,t2x,WAT-1-1,Orchard,y11,0.322632769,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
NVW-1,tridentata,2x,t2x,NVW-1-2,Orchard,y11,0.3226267,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
UTT-2,tridentata,2x,t2x,UTT-2-6,Orchard,y12,0.317563579,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
MTW-3,wyomingensis,4x,w4x,MTW-3-6,Ephraim,y11,0.317322943,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
NMT-1,wyomingensis,4x,t4x,NMT-1-6,Ephraim,y11,0.315608128,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
COT-1,tridentata,2x,t2x,COT-1-9,Majors,y11,0.314692993,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
ORW-3,tridentata,2x,t2x,ORW-3-2,Orchard,y11,0.314106348,7.8,18.2,-1.5,19.7,286,97,62.3,187.8,278,1763,3781,101,172,161,253,92,37,-30.5,39.1,15,954,747,49,86,71,57,72,215,1081
MTT-1,tridentata,2x,t2x,MTT-1-5,Orchard,y12,0.313679716,7.7,21.6,-5.7,27.2,358,200,49.5,107.8,540,2173,3989,267,188,132,269,137,48,-36.6,39.4,14.7,880,568,52,47,135,94,82,444,1351
COW-2,wyomingensis,4x,w4x,COW-2-10,Orchard,y11,0.312586107,7.5,21.7,-6.6,28.3,297,134,59,161.8,616,2190,4070,266,177,140,266,125,56,-38.6,39.5,17,1003,757,47,50,85,72,89,518,1363
AZT-1,wyomingensis,4x,t4x,AZT-1-8,Ephraim,y12,0.310852514,9.9,21.8,-1,22.8,340,137,58.4,159.6,239,2393,3259,304,198,142,280,138,30,-32,38.4,18.2,1150,870,48,90,75,95,80,196,1398
MTW-3,wyomingensis,4x,w4x,MTW-3-1,Ephraim,y12,0.310179945,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
IDT-1,tridentata,2x,t2x,IDT-1-7,Orchard,y11,0.307373559,9.9,23.1,-2.4,25.5,265,68,75.4,341.2,285,2492,3310,390,215,129,275,146,38,-29.5,41.5,15.9,1037,851,53,94,71,30,70,243,1488
COT-1,tridentata,2x,t2x,COT-1-5,Majors,y11,0.306218722,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
CAT-2,tridentata,2x,t2x,CAT-2-7,Ephraim,y11,0.305121294,8.5,19.8,-1,20.8,289,67,64.2,294.7,267,1992,3605,164,174,152,262,110,46,-33.3,39.2,19.4,1090,887,45,124,65,39,60,206,1214
MTW-2,wyomingensis,4x,w4x,MTW-2-9,Ephraim,y12,0.304219438,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
UTT-2,tridentata,2x,t2x,UTT-2-3,Orchard,y11,0.304164686,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
IDW-1,wyomingensis,4x,w4x,IDW-1-5,Orchard,y11,0.302817362,9.9,23.1,-2.4,25.5,269,68,73.9,337.6,289,2481,3326,387,214,129,275,146,40,-29.6,41.5,16,1035,847,53,96,72,30,71,246,1484
WAT-1,tridentata,2x,t2x,WAT-1-10,Orchard,y11,0.299761874,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
NMT-1,wyomingensis,4x,t4x,NMT-1-7,Orchard,y12,0.299413073,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
UTW-2,wyomingensis,4x,w4x,UTW-2-7,Ephraim,y12,0.299072817,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
CAT-2,tridentata,2x,t2x,CAT-2-5,Orchard,y11,0.296972529,8.5,19.8,-1,20.8,289,67,64.2,294.7,267,1992,3605,164,174,152,262,110,46,-33.3,39.2,19.4,1090,887,45,124,65,39,60,206,1214
WAW-1,wyomingensis,4x,t4x,WAW-1-6,Orchard,y11,0.296732574,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
AZW-1,wyomingensis,4x,t4x,AZW-1-4,Orchard,y12,0.296306306,9.9,21.2,-0.6,21.8,291,146,68.4,145.5,222,2367,3227,282,191,148,279,131,19,-32.7,39,18.4,1208,938,45,64,48,103,76,182,1367
NMT-1,wyomingensis,4x,t4x,NMT-1-3,Orchard,y12,0.294977354,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
ORT-2,tridentata,2x,t2x,ORT-2-9,Orchard,y12,0.294543726,11.6,23,0.5,22.5,244,61,88.4,380.2,150,2792,2767,442,259,112,289,177,15,-23.7,40.9,14.6,1018,824,58,91,58,30,65,128,1527
IDT-2,tridentata,2x,t2x,IDT-2-4,Orchard,y12,0.289124961,9.9,22.8,-2.3,25.1,279,68,71.1,334,276,2452,3316,371,217,132,277,145,39,-29.1,41.6,15.7,1022,824,54,102,86,30,62,235,1468
UTT-2,tridentata,2x,t2x,UTT-2-10,Orchard,y11,0.287865894,9.5,23.2,-4.1,27.3,307,141,63.5,164.4,380,2501,3472,393,207,127,281,154,33,-33.9,39.5,17,1033,777,53,52,70,87,99,327,1503
COW-1,wyomingensis,4x,w4x,COW-1-2,Majors,y11,0.287175752,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
IDT-1,tridentata,2x,t2x,IDT-1-4,Orchard,y12,0.285722557,9.9,23.1,-2.4,25.5,265,68,75.4,341.2,285,2492,3310,390,215,129,275,146,38,-29.5,41.5,15.9,1037,851,53,94,71,30,70,243,1488
MTW-1,wyomingensis,4x,w4x,MTW-1-5,Ephraim,y12,0.284028051,7.1,22.4,-7.9,30.2,365,232,46.8,96.7,749,2209,4269,316,177,135,265,129,51,-39.9,41.8,14.3,850,540,49,38,118,134,76,615,1419
COW-2,wyomingensis,4x,w4x,COW-2-6,Ephraim,y12,0.283806642,7.5,21.7,-6.6,28.3,297,134,59,161.8,616,2190,4070,266,177,140,266,125,56,-38.6,39.5,17,1003,757,47,50,85,72,89,518,1363
MTW-3,wyomingensis,4x,w4x,MTW-3-1,Ephraim,y11,0.283499281,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
WAT-2,wyomingensis,4x,t4x,WAT-2-10,Orchard,y11,0.283249942,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
IDT-2,tridentata,2x,t2x,IDT-2-5,Orchard,y11,0.282673688,9.9,22.8,-2.3,25.1,279,68,71.1,334,276,2452,3316,371,217,132,277,145,39,-29.1,41.6,15.7,1022,824,54,102,86,30,62,235,1468
UTT-1,tridentata,2x,t2x,UTT-1-4,Ephraim,y12,0.282302779,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
NMT-2,wyomingensis,4x,t4x,NMT-2-4,Orchard,y11,0.28085613,9.7,22.1,-2.4,24.5,255,146,77.1,150.7,308,2440,3362,330,187,140,276,136,17,-35.4,39.1,18.9,1195,962,44,33,46,103,73,260,1435
MTW-2,wyomingensis,4x,w4x,MTW-2-2,Majors,y12,0.280825012,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
IDW-1,wyomingensis,4x,w4x,IDW-1-5,Ephraim,y11,0.279757998,9.9,23.1,-2.4,25.5,269,68,73.9,337.6,289,2481,3326,387,214,129,275,146,40,-29.6,41.5,16,1035,847,53,96,72,30,71,246,1484
ORW-2,tridentata,2x,t2x,ORW-2-5,Ephraim,y11,0.279424061,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
COT-1,tridentata,2x,t2x,COT-1-2,Majors,y11,0.278492111,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
AZW-1,wyomingensis,4x,t4x,AZW-1-6,Ephraim,y12,0.277229137,9.9,21.2,-0.6,21.8,291,146,68.4,145.5,222,2367,3227,282,191,148,279,131,19,-32.7,39,18.4,1208,938,45,64,48,103,76,182,1367
WAT-1,tridentata,2x,t2x,WAT-1-8,Majors,y11,0.276659351,11,22.8,-0.5,23.3,278,71,75.7,322.5,186,2681,2932,415,257,115,292,177,22,-24.4,41,14.3,959,763,59,100,72,35,71,159,1499
AZW-1,wyomingensis,4x,t4x,AZW-1-1,Orchard,y11,0.276620149,9.9,21.2,-0.6,21.8,291,146,68.4,145.5,222,2367,3227,282,191,148,279,131,19,-32.7,39,18.4,1208,938,45,64,48,103,76,182,1367
IDW-3,wyomingensis,4x,w4x,IDW-3-4,Orchard,y12,0.276600683,10.2,22.6,-1.7,24.2,271,82,74.4,274.1,243,2497,3192,364,226,125,278,152,28,-27.8,40.8,15.7,1012,808,55,84,79,43,65,208,1455
UTW-1,wyomingensis,4x,w4x,UTW-1-5,Orchard,y12,0.276297675,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
